Area,Room,Parking,Warehouse,Elevator,Address,Price,Price_Million,Price_per_sqm,Price_per_sqm_Million
140.0,3,True,True,True,Persian Gulf Martyrs Lake,1790000000.0,1790.0,12785714.285714285,12.785714285714285
120.0,2,True,True,True,Persian Gulf Martyrs Lake,1530000000.0,1530.0,12750000.0,12.75
121.0,3,True,True,True,Persian Gulf Martyrs Lake,3650000000.0,3650.0,30165289.256198347,30.165289256198346
100.0,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,1000.0,10000000.0,10.0
125.0,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,3750.0,30000000.0,30.0
102.0,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,4500.0,44117647.058823526,44.11764705882353
145.0,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,5100.0,35172413.79310345,35.17241379310345
100.0,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,1035.0,10350000.0,10.35
116.0,2,True,True,True,Persian Gulf Martyrs Lake,4170000000.0,4170.0,35948275.862068966,35.94827586206897
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,3250.0,30952380.95238095,30.952380952380953
111.0,3,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,3500.0,31531531.53153153,31.53153153153153
110.0,3,True,True,True,Persian Gulf Martyrs Lake,3100000000.0,3100.0,28181818.181818184,28.181818181818183
110.0,3,True,True,True,Persian Gulf Martyrs Lake,3100000000.0,3100.0,28181818.181818184,28.181818181818183
112.0,2,True,False,True,Persian Gulf Martyrs Lake,3300000000.0,3300.0,29464285.714285713,29.46428571428571
105.0,2,True,True,True,Persian Gulf Martyrs Lake,2800000000.0,2800.0,26666666.666666668,26.666666666666668
121.0,3,True,True,True,Persian Gulf Martyrs Lake,3650000000.0,3650.0,30165289.256198347,30.165289256198346
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,3250.0,30952380.95238095,30.952380952380953
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3350000000.0,3350.0,31018518.51851852,31.01851851851852
90.0,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,2500.0,27777777.777777776,27.777777777777775
148.0,3,True,True,True,Persian Gulf Martyrs Lake,5750000000.0,5750.0,38851351.35135135,38.85135135135135
114.0,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,3600.0,31578947.36842105,31.57894736842105
107.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,3500.0,32710280.373831775,32.71028037383177
113.0,2,True,True,True,Persian Gulf Martyrs Lake,3270000000.0,3270.0,28938053.097345132,28.938053097345133
115.0,2,True,True,True,Persian Gulf Martyrs Lake,3600000000.0,3600.0,31304347.826086957,31.304347826086957
82.0,2,True,True,True,Persian Gulf Martyrs Lake,2350000000.0,2350.0,28658536.585365854,28.658536585365855
136.0,3,True,True,True,Persian Gulf Martyrs Lake,4300000000.0,4300.0,31617647.05882353,31.61764705882353
140.0,3,True,True,True,Persian Gulf Martyrs Lake,4800000000.0,4800.0,34285714.28571428,34.285714285714285
120.0,3,True,True,True,Persian Gulf Martyrs Lake,1272000000.0,1272.0,10600000.0,10.6
120.0,3,True,True,True,Persian Gulf Martyrs Lake,1750000000.0,1750.0,14583333.333333334,14.583333333333334
90.0,2,True,True,True,Persian Gulf Martyrs Lake,1315000000.0,1315.0,14611111.111111112,14.611111111111112
69.0,1,False,True,True,Persian Gulf Martyrs Lake,2100000000.0,2100.0,30434782.608695652,30.434782608695652
101.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,3500.0,34653465.346534654,34.65346534653465
110.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,3500.0,31818181.818181816,31.818181818181817
114.0,2,True,True,True,Persian Gulf Martyrs Lake,3690000000.0,3690.0,32368421.05263158,32.36842105263158
113.0,2,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,3800.0,33628318.584070794,33.6283185840708
123.0,2,True,True,True,Persian Gulf Martyrs Lake,360000000.0,360.0,2926829.2682926827,2.926829268292683
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,3024.0,28000000.0,28.0
120.0,3,True,True,True,Persian Gulf Martyrs Lake,590000000.0,590.0,4916666.666666667,4.916666666666667
106.0,2,True,True,True,Persian Gulf Martyrs Lake,2960000000.0,2960.0,27924528.301886793,27.92452830188679
161.0,3,True,True,True,Persian Gulf Martyrs Lake,6400000000.0,6400.0,39751552.795031056,39.75155279503105
136.0,3,True,True,True,Persian Gulf Martyrs Lake,1360000000.0,1360.0,10000000.0,10.0
141.0,3,True,True,True,Persian Gulf Martyrs Lake,3810000000.0,3810.0,27021276.59574468,27.02127659574468
140.0,3,True,True,True,Persian Gulf Martyrs Lake,1790000000.0,1790.0,12785714.285714285,12.785714285714285
120.0,2,True,True,True,Persian Gulf Martyrs Lake,1530000000.0,1530.0,12750000.0,12.75
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,3024.0,28000000.0,28.0
88.0,2,True,True,True,Persian Gulf Martyrs Lake,2850000000.0,2850.0,32386363.636363637,32.38636363636364
79.0,2,True,True,True,Persian Gulf Martyrs Lake,2500000000.0,2500.0,31645569.620253164,31.645569620253163
73.0,2,True,True,True,Persian Gulf Martyrs Lake,2200000000.0,2200.0,30136986.301369864,30.136986301369866
100.0,2,True,True,True,Persian Gulf Martyrs Lake,435000000.0,435.0,4350000.0,4.35
110.0,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,3150.0,28636363.636363637,28.636363636363637
68.0,1,True,True,True,Persian Gulf Martyrs Lake,2100000000.0,2100.0,30882352.94117647,30.88235294117647
78.0,1,True,True,True,Persian Gulf Martyrs Lake,2450000000.0,2450.0,31410256.410256412,31.410256410256412
105.0,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,3250.0,30952380.95238095,30.952380952380953
112.0,2,True,True,True,Persian Gulf Martyrs Lake,3300000000.0,3300.0,29464285.714285713,29.46428571428571
100.0,2,True,True,True,Persian Gulf Martyrs Lake,1060000000.0,1060.0,10600000.0,10.6
111.0,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,3150.0,28378378.37837838,28.37837837837838
130.0,3,True,True,True,Persian Gulf Martyrs Lake,4150000000.0,4150.0,31923076.923076924,31.923076923076923
113.0,2,True,True,True,Persian Gulf Martyrs Lake,3170000000.0,3170.0,28053097.345132742,28.05309734513274
105.0,2,True,True,True,Persian Gulf Martyrs Lake,2700000000.0,2700.0,25714285.714285713,25.71428571428571
101.0,2,True,True,True,Persian Gulf Martyrs Lake,5252000000.0,5252.0,52000000.0,52.0
140.0,3,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,3800.0,27142857.14285714,27.142857142857142
108.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,3500.0,32407407.407407407,32.407407407407405
150.0,3,True,True,True,Persian Gulf Martyrs Lake,765000000.0,765.0,5100000.0,5.1
120.0,3,True,True,True,Persian Gulf Martyrs Lake,1750000000.0,1750.0,14583333.333333334,14.583333333333334
93.0,2,True,True,True,Persian Gulf Martyrs Lake,2300000000.0,2300.0,24731182.795698926,24.731182795698924
104.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,3500.0,33653846.15384615,33.65384615384615
80.0,2,True,True,True,Persian Gulf Martyrs Lake,750000000.0,750.0,9375000.0,9.375
120.0,3,True,True,True,Persian Gulf Martyrs Lake,295000000.0,295.0,2458333.3333333335,2.4583333333333335
90.0,2,True,True,True,Persian Gulf Martyrs Lake,290000000.0,290.0,3222222.222222222,3.222222222222222
130.0,3,True,True,True,Persian Gulf Martyrs Lake,865000000.0,865.0,6653846.153846154,6.653846153846154
114.0,2,True,True,True,Persian Gulf Martyrs Lake,4000000000.0,4000.0,35087719.298245616,35.08771929824562
64.0,2,False,True,False,Pirouzi,1450000000.0,1450.0,22656250.0,22.65625
42.0,1,False,True,False,Pirouzi,1390000000.0,1390.0,33095238.095238097,33.095238095238095
123.0,2,True,True,True,Pirouzi,4059000000.0,4059.0,33000000.0,33.0
40.0,1,True,True,False,Pirouzi,1300000000.0,1300.0,32500000.0,32.5
120.0,3,True,False,True,Pirouzi,3700000000.0,3700.0,30833333.333333332,30.833333333333332
65.0,1,True,True,False,Pirouzi,1750000000.0,1750.0,26923076.923076924,26.923076923076923
124.0,3,True,True,True,Pirouzi,3968000000.0,3968.0,32000000.0,32.0
123.0,2,True,True,True,Pirouzi,4059000000.0,4059.0,33000000.0,33.0
69.0,2,True,True,True,Pirouzi,1800000000.0,1800.0,26086956.52173913,26.08695652173913
66.0,1,True,False,True,Pirouzi,1850000000.0,1850.0,28030303.03030303,28.03030303030303
44.0,1,True,True,False,Pirouzi,880000000.0,880.0,20000000.0,20.0
68.0,1,True,True,True,Pirouzi,2450000000.0,2450.0,36029411.76470588,36.029411764705884
101.0,2,True,False,True,Pirouzi,3130000000.0,3130.0,30990099.00990099,30.99009900990099
100.0,2,True,True,True,Pirouzi,3000000000.0,3000.0,30000000.0,30.0
50.0,1,False,True,False,Pirouzi,1260000000.0,1260.0,25200000.0,25.2
51.0,1,False,True,True,Pirouzi,1300000000.0,1300.0,25490196.07843137,25.49019607843137
51.0,1,False,True,True,Pirouzi,1275000000.0,1275.0,25000000.0,25.0
50.0,1,True,True,True,Pirouzi,1200000000.0,1200.0,24000000.0,24.0
68.0,2,True,True,False,Pirouzi,1550000000.0,1550.0,22794117.647058822,22.794117647058822
60.0,1,True,True,True,Pirouzi,1380000000.0,1380.0,23000000.0,23.0
38.0,1,True,True,False,Pirouzi,850000000.0,850.0,22368421.05263158,22.36842105263158
92.0,2,True,False,True,Pirouzi,2760000000.0,2760.0,30000000.0,30.0
73.0,2,True,True,True,Pirouzi,2555000000.0,2555.0,35000000.0,35.0
73.0,2,False,False,True,Pirouzi,1970000000.0,1970.0,26986301.369863015,26.986301369863014
114.0,2,True,True,True,Pirouzi,3762000000.0,3762.0,33000000.0,33.0
125.0,3,True,True,True,Pirouzi,4000000000.0,4000.0,32000000.0,32.0
44.0,1,False,True,False,Pirouzi,790000000.0,790.0,17954545.454545453,17.954545454545453
68.0,2,False,True,False,Pirouzi,1380000000.0,1380.0,20294117.647058822,20.294117647058822
60.0,2,False,True,True,Pirouzi,1500000000.0,1500.0,25000000.0,25.0
69.0,2,True,True,True,Pirouzi,1800000000.0,1800.0,26086956.52173913,26.08695652173913
67.0,2,False,True,True,Pirouzi,2000000000.0,2000.0,29850746.268656716,29.850746268656717
62.0,1,False,True,True,Pirouzi,1380000000.0,1380.0,22258064.51612903,22.258064516129032
55.0,1,True,True,True,Pirouzi,1750000000.0,1750.0,31818181.818181816,31.818181818181817
88.0,2,True,True,True,Pirouzi,2450000000.0,2450.0,27840909.09090909,27.84090909090909
84.0,2,True,True,True,Pirouzi,2688000000.0,2688.0,32000000.0,32.0
60.0,2,True,True,False,Pirouzi,1450000000.0,1450.0,24166666.666666668,24.166666666666668
100.0,2,True,True,True,Pirouzi,2600000000.0,2600.0,26000000.0,26.0
100.0,2,True,True,True,Pirouzi,4000000000.0,4000.0,40000000.0,40.0
86.0,2,True,False,True,Pirouzi,2050000000.0,2050.0,23837209.30232558,23.83720930232558
70.0,2,False,True,False,Pirouzi,1550000000.0,1550.0,22142857.14285714,22.142857142857142
145.0,3,True,True,True,Pirouzi,3900000000.0,3900.0,26896551.724137932,26.896551724137932
65.0,2,True,True,False,Pirouzi,1650000000.0,1650.0,25384615.384615384,25.384615384615383
101.0,2,True,False,True,Pirouzi,3300000000.0,3300.0,32673267.326732673,32.67326732673267
59.0,1,True,False,True,Pirouzi,1600000000.0,1600.0,27118644.06779661,27.11864406779661
90.0,2,True,True,True,Pirouzi,2650000000.0,2650.0,29444444.444444444,29.444444444444443
84.0,2,True,True,True,Pirouzi,2250000000.0,2250.0,26785714.285714287,26.78571428571429
40.0,1,False,True,False,Pirouzi,870000000.0,870.0,21750000.0,21.75
42.0,1,False,True,False,Pirouzi,960000000.0,960.0,22857142.85714286,22.857142857142858
40.0,1,True,True,False,Pirouzi,1380000000.0,1380.0,34500000.0,34.5
75.0,2,True,True,True,Pirouzi,1750000000.0,1750.0,23333333.333333332,23.333333333333332
128.0,3,True,True,True,Pirouzi,4350000000.0,4350.0,33984375.0,33.984375
55.0,1,False,True,False,Pirouzi,1600000000.0,1600.0,29090909.09090909,29.09090909090909
90.0,2,True,True,False,Pirouzi,1700000000.0,1700.0,18888888.888888888,18.88888888888889
45.0,1,False,True,True,Pirouzi,1250000000.0,1250.0,27777777.777777776,27.777777777777775
63.0,1,True,False,True,Pirouzi,2153000000.0,2153.0,34174603.17460317,34.17460317460317
74.0,2,False,True,False,Pirouzi,1600000000.0,1600.0,21621621.62162162,21.62162162162162
52.0,1,False,True,False,Pirouzi,1250000000.0,1250.0,24038461.53846154,24.03846153846154
74.0,2,True,True,True,Pirouzi,2200000000.0,2200.0,29729729.72972973,29.72972972972973
72.0,2,False,False,False,Pirouzi,2376000000.0,2376.0,33000000.0,33.0
50.0,1,False,True,False,Pirouzi,1100000000.0,1100.0,22000000.0,22.0
80.0,1,False,False,False,Pishva,380000000.0,380.0,4750000.0,4.75
72.0,2,False,False,False,Pishva,300000000.0,300.0,4166666.6666666665,4.166666666666666
61.0,1,True,True,False,Punak,2030000000.0,2030.0,33278688.524590164,33.278688524590166
61.0,1,True,True,False,Punak,2030000000.0,2030.0,33278688.524590164,33.278688524590166
67.0,2,True,True,True,Punak,2800000000.0,2800.0,41791044.7761194,41.791044776119406
72.0,2,True,True,False,Punak,2200000000.0,2200.0,30555555.555555556,30.555555555555557
63.0,1,True,True,False,Punak,2200000000.0,2200.0,34920634.92063492,34.92063492063492
75.0,2,True,True,False,Punak,2200000000.0,2200.0,29333333.333333332,29.333333333333332
63.0,1,True,True,True,Punak,2150000000.0,2150.0,34126984.12698413,34.12698412698413
63.0,1,True,True,True,Punak,2150000000.0,2150.0,34126984.12698413,34.12698412698413
67.0,1,True,True,True,Punak,2300000000.0,2300.0,34328358.20895522,34.32835820895522
71.0,2,True,True,True,Punak,2800000000.0,2800.0,39436619.71830986,39.436619718309856
70.0,2,True,True,True,Punak,3500000000.0,3500.0,50000000.0,50.0
90.0,2,True,True,True,Punak,3050000000.0,3050.0,33888888.88888889,33.888888888888886
60.0,1,True,True,True,Punak,1750000000.0,1750.0,29166666.666666668,29.166666666666668
100.0,2,True,True,True,Punak,6000000000.0,6000.0,60000000.0,60.0
128.0,3,True,True,True,Punak,5700000000.0,5700.0,44531250.0,44.53125
115.0,3,True,True,True,Punak,4500000000.0,4500.0,39130434.782608695,39.130434782608695
113.0,2,True,True,True,Punak,4300000000.0,4300.0,38053097.345132746,38.05309734513275
85.0,2,True,True,True,Punak,3380000000.0,3380.0,39764705.88235294,39.76470588235294
63.0,1,True,False,False,Punak,2200000000.0,2200.0,34920634.92063492,34.92063492063492
130.0,3,True,True,True,Punak,6240000000.0,6240.0,48000000.0,48.0
91.0,2,True,True,True,Punak,3350000000.0,3350.0,36813186.81318682,36.81318681318682
65.0,1,True,True,True,Punak,2900000000.0,2900.0,44615384.615384616,44.61538461538461
86.0,2,True,True,True,Punak,3700000000.0,3700.0,43023255.81395349,43.02325581395349
74.0,1,True,True,True,Punak,3250000000.0,3250.0,43918918.91891892,43.91891891891892
82.0,2,True,True,True,Punak,4018000000.0,4018.0,49000000.0,49.0
91.0,2,True,True,True,Punak,3230000000.0,3230.0,35494505.494505495,35.494505494505496
58.0,1,True,True,True,Punak,2650000000.0,2650.0,45689655.172413796,45.689655172413794
90.0,2,True,True,True,Punak,4200000000.0,4200.0,46666666.666666664,46.666666666666664
48.0,1,True,True,True,Punak,2250000000.0,2250.0,46875000.0,46.875
70.0,2,True,True,True,Punak,2800000000.0,2800.0,40000000.0,40.0
86.0,2,True,True,True,Punak,4200000000.0,4200.0,48837209.302325584,48.83720930232558
65.0,2,True,True,True,Punak,2350000000.0,2350.0,36153846.15384615,36.15384615384615
95.0,2,True,True,True,Punak,4200000000.0,4200.0,44210526.315789476,44.21052631578947
58.0,1,True,True,False,Punak,1900000000.0,1900.0,32758620.689655174,32.758620689655174
66.0,1,True,True,True,Punak,3300000000.0,3300.0,50000000.0,50.0
113.0,2,True,True,True,Punak,6500000000.0,6500.0,57522123.89380531,57.52212389380531
97.0,2,True,True,True,Punak,4700000000.0,4700.0,48453608.24742268,48.45360824742268
78.0,2,True,True,False,Punak,2730000000.0,2730.0,35000000.0,35.0
57.0,1,True,True,True,Punak,2000000000.0,2000.0,35087719.298245616,35.08771929824562
125.0,3,True,True,True,Punak,6300000000.0,6300.0,50400000.0,50.4
62.0,2,True,True,True,Punak,2100000000.0,2100.0,33870967.741935484,33.87096774193549
115.0,3,True,True,True,Punak,5000000000.0,5000.0,43478260.86956522,43.47826086956522
140.0,3,True,True,True,Punak,6200000000.0,6200.0,44285714.28571428,44.285714285714285
70.0,2,True,True,True,Punak,2580000000.0,2580.0,36857142.85714286,36.85714285714286
125.0,3,True,True,True,Punak,6300000000.0,6300.0,50400000.0,50.4
66.0,2,True,True,False,Punak,2250000000.0,2250.0,34090909.09090909,34.09090909090909
49.0,1,False,False,True,Punak,2300000000.0,2300.0,46938775.510204084,46.93877551020408
75.0,2,True,True,True,Punak,3750000000.0,3750.0,50000000.0,50.0
63.0,1,True,True,True,Punak,3500000000.0,3500.0,55555555.55555555,55.55555555555555
56.0,1,True,True,True,Punak,1950000000.0,1950.0,34821428.571428575,34.82142857142858
54.0,1,False,True,True,Punak,2000000000.0,2000.0,37037037.03703704,37.03703703703704
54.0,1,False,True,True,Punak,2000000000.0,2000.0,37037037.03703704,37.03703703703704
115.0,3,True,True,True,Punak,6670000000.0,6670.0,58000000.0,58.0
97.0,2,True,True,True,Punak,4700000000.0,4700.0,48453608.24742268,48.45360824742268
65.0,1,True,True,False,Punak,2250000000.0,2250.0,34615384.615384616,34.61538461538461
90.0,2,True,True,True,Punak,3500000000.0,3500.0,38888888.88888889,38.888888888888886
70.0,2,True,True,False,Punak,2280000000.0,2280.0,32571428.57142857,32.57142857142857
75.0,2,True,True,True,Punak,2700000000.0,2700.0,36000000.0,36.0
110.0,2,True,True,True,Punak,6490000000.0,6490.0,59000000.0,59.0
120.0,3,True,True,True,Punak,6660000000.0,6660.0,55500000.0,55.5
85.0,2,True,True,True,Punak,3300000000.0,3300.0,38823529.4117647,38.8235294117647
75.0,2,True,True,True,Punak,2980000000.0,2980.0,39733333.333333336,39.733333333333334
100.0,2,True,True,True,Punak,5650000000.0,5650.0,56500000.0,56.5
56.0,1,True,True,True,Punak,2850000000.0,2850.0,50892857.14285714,50.89285714285714
82.0,2,True,True,True,Punak,2900000000.0,2900.0,35365853.65853658,35.36585365853659
76.0,2,True,False,True,Punak,4250000000.0,4250.0,55921052.631578945,55.921052631578945
79.0,2,True,True,True,Punak,3250000000.0,3250.0,41139240.50632911,41.13924050632911
71.0,2,True,True,True,Punak,2700000000.0,2700.0,38028169.01408451,38.02816901408451
73.0,2,True,True,True,Punak,3550000000.0,3550.0,48630136.98630137,48.63013698630137
60.0,2,True,True,True,Punak,2050000000.0,2050.0,34166666.666666664,34.166666666666664
99.0,2,True,True,True,Punak,4200000000.0,4200.0,42424242.42424242,42.42424242424242
113.0,2,True,True,True,Punak,5100000000.0,5100.0,45132743.36283186,45.13274336283186
100.0,2,True,True,True,Punak,4300000000.0,4300.0,43000000.0,43.0
70.0,2,True,True,True,Punak,2700000000.0,2700.0,38571428.571428575,38.57142857142858
88.0,2,True,True,True,Punak,2980000000.0,2980.0,33863636.36363637,33.86363636363637
49.0,1,True,True,True,Punak,2694000000.0,2694.0,54979591.8367347,54.9795918367347
95.0,2,True,True,False,Punak,3900000000.0,3900.0,41052631.578947365,41.05263157894736
90.0,2,True,True,True,Punak,4680000000.0,4680.0,52000000.0,52.0
90.0,2,True,True,True,Punak,3520000000.0,3520.0,39111111.11111111,39.111111111111114
50.0,1,True,True,True,Punak,2500000000.0,2500.0,50000000.0,50.0
55.0,1,True,True,True,Punak,2300000000.0,2300.0,41818181.81818182,41.81818181818182
47.0,1,True,True,True,Punak,2100000000.0,2100.0,44680851.06382979,44.680851063829785
65.0,2,True,True,False,Punak,2250000000.0,2250.0,34615384.615384616,34.61538461538461
86.0,2,True,True,True,Punak,4250000000.0,4250.0,49418604.65116279,49.41860465116279
70.0,1,True,True,True,Punak,3100000000.0,3100.0,44285714.28571428,44.285714285714285
68.0,2,True,True,False,Punak,2230000000.0,2230.0,32794117.647058822,32.79411764705882
67.0,2,True,True,True,Punak,2600000000.0,2600.0,38805970.14925373,38.80597014925373
85.0,2,True,True,False,Punak,2800000000.0,2800.0,32941176.470588237,32.94117647058824
125.0,2,True,True,True,Punak,6000000000.0,6000.0,48000000.0,48.0
110.0,2,True,True,True,Punak,3900000000.0,3900.0,35454545.45454545,35.45454545454545
96.0,2,True,True,True,Punak,4150000000.0,4150.0,43229166.666666664,43.229166666666664
115.0,2,True,True,True,Punak,5405000000.0,5405.0,47000000.0,47.0
62.0,2,True,True,False,Punak,2200000000.0,2200.0,35483870.96774194,35.483870967741936
120.0,2,True,True,True,Punak,6000000000.0,6000.0,50000000.0,50.0
92.0,2,True,True,True,Punak,3870000000.0,3870.0,42065217.39130435,42.06521739130435
54.0,1,False,True,True,Punak,2000000000.0,2000.0,37037037.03703704,37.03703703703704
85.0,2,True,True,True,Punak,4500000000.0,4500.0,52941176.47058824,52.94117647058824
67.0,2,True,True,False,Punak,2280000000.0,2280.0,34029850.74626866,34.02985074626866
70.0,2,True,True,True,Punak,3500000000.0,3500.0,50000000.0,50.0
95.0,2,True,True,True,Punak,4200000000.0,4200.0,44210526.315789476,44.21052631578947
75.0,2,True,True,True,Punak,2300000000.0,2300.0,30666666.666666668,30.666666666666668
66.0,2,True,True,False,Punak,2650000000.0,2650.0,40151515.15151515,40.15151515151515
70.0,2,True,True,False,Punak,2680000000.0,2680.0,38285714.28571428,38.285714285714285
66.0,2,True,True,False,Punak,2460000000.0,2460.0,37272727.27272727,37.27272727272727
80.0,2,True,True,False,Punak,2800000000.0,2800.0,35000000.0,35.0
92.0,2,True,True,True,Punak,4000000000.0,4000.0,43478260.86956522,43.47826086956522
80.0,2,True,True,True,Punak,3000000000.0,3000.0,37500000.0,37.5
66.0,2,True,True,True,Punak,2950000000.0,2950.0,44696969.696969695,44.696969696969695
72.0,2,True,True,True,Punak,3200000000.0,3200.0,44444444.44444445,44.44444444444445
78.0,2,True,True,False,Punak,3100000000.0,3100.0,39743589.743589744,39.743589743589745
80.0,2,True,True,True,Punak,3760000000.0,3760.0,47000000.0,47.0
97.0,2,True,True,True,Punak,4700000000.0,4700.0,48453608.24742268,48.45360824742268
85.0,2,True,True,True,Punak,3400000000.0,3400.0,40000000.0,40.0
62.0,2,True,True,True,Punak,1750000000.0,1750.0,28225806.451612905,28.225806451612904
72.0,2,True,True,True,Punak,2300000000.0,2300.0,31944444.444444444,31.944444444444443
60.0,1,True,True,False,Punak,2000000000.0,2000.0,33333333.333333332,33.33333333333333
60.0,1,True,True,True,Punak,2750000000.0,2750.0,45833333.333333336,45.833333333333336
62.0,2,True,True,False,Punak,2250000000.0,2250.0,36290322.58064516,36.29032258064516
62.0,2,True,True,False,Punak,2100000000.0,2100.0,33870967.741935484,33.87096774193549
54.0,1,True,True,True,Punak,2820000000.0,2820.0,52222222.222222224,52.22222222222222
70.0,2,True,True,False,Punak,2170000000.0,2170.0,31000000.0,31.0
60.0,1,True,True,False,Punak,2700000000.0,2700.0,45000000.0,45.0
64.0,2,True,True,True,Punak,2240000000.0,2240.0,35000000.0,35.0
92.0,2,True,True,True,Punak,4100000000.0,4100.0,44565217.39130435,44.56521739130435
65.0,1,True,True,True,Punak,2340000000.0,2340.0,36000000.0,36.0
58.0,1,True,True,True,Punak,2350000000.0,2350.0,40517241.37931035,40.51724137931035
89.0,2,True,True,True,Punak,3000000000.0,3000.0,33707865.16853932,33.70786516853932
80.0,2,True,True,True,Punak,2800000000.0,2800.0,35000000.0,35.0
67.0,1,True,True,False,Punak,2150000000.0,2150.0,32089552.23880597,32.08955223880597
62.0,2,True,True,True,Punak,2200000000.0,2200.0,35483870.96774194,35.483870967741936
62.0,2,False,True,False,Punak,2300000000.0,2300.0,37096774.19354839,37.09677419354839
68.0,2,False,True,True,Punak,2050000000.0,2050.0,30147058.82352941,30.14705882352941
63.0,2,True,True,False,Punak,1880000000.0,1880.0,29841269.84126984,29.84126984126984
55.0,1,True,True,True,Punak,2750000000.0,2750.0,50000000.0,50.0
62.0,2,False,True,False,Punak,2300000000.0,2300.0,37096774.19354839,37.09677419354839
70.0,2,True,True,False,Punak,2300000000.0,2300.0,32857142.85714286,32.85714285714286
70.0,2,True,True,True,Punak,2800000000.0,2800.0,40000000.0,40.0
82.0,2,True,True,True,Punak,3300000000.0,3300.0,40243902.43902439,40.24390243902439
68.0,2,True,True,True,Punak,2150000000.0,2150.0,31617647.05882353,31.61764705882353
65.0,2,False,True,False,Punak,1900000000.0,1900.0,29230769.230769232,29.230769230769234
63.0,1,True,True,True,Punak,2200000000.0,2200.0,34920634.92063492,34.92063492063492
52.0,1,True,True,True,Punak,2360000000.0,2360.0,45384615.384615384,45.38461538461539
70.0,1,True,True,True,Punak,3500000000.0,3500.0,50000000.0,50.0
80.0,2,True,True,True,Punak,3760000000.0,3760.0,47000000.0,47.0
55.0,1,True,True,True,Punak,2300000000.0,2300.0,41818181.81818182,41.81818181818182
166.0,3,True,True,True,Qalandari,12500000000.0,12500.0,75301204.81927711,75.3012048192771
145.0,3,True,True,True,Qalandari,13000000000.0,13000.0,89655172.4137931,89.6551724137931
135.0,3,True,True,True,Qalandari,7500000000.0,7500.0,55555555.55555555,55.55555555555555
80.0,2,True,False,True,Qalandari,4700000000.0,4700.0,58750000.0,58.75
95.0,2,True,True,True,Qalandari,6250000000.0,6250.0,65789473.684210524,65.78947368421052
85.0,2,True,True,True,Qalandari,4500000000.0,4500.0,52941176.47058824,52.94117647058824
110.0,2,True,True,True,Qalandari,8100000000.0,8100.0,73636363.63636364,73.63636363636364
90.0,2,True,True,True,Qalandari,6560000000.0,6560.0,72888888.8888889,72.8888888888889
130.0,2,True,True,True,Qalandari,8500000000.0,8500.0,65384615.384615384,65.38461538461539
66.0,2,True,True,True,Qalandari,4250000000.0,4250.0,64393939.39393939,64.39393939393939
100.0,2,True,True,False,Qarchak,1200000000.0,1200.0,12000000.0,12.0
160.0,1,False,False,False,Qarchak,3600000.0,3.6,22500.0,0.0225
50.0,1,False,False,True,Qarchak,380000000.0,380.0,7600000.0,7.6
95.0,2,True,True,True,Qarchak,1450000000.0,1450.0,15263157.894736841,15.26315789473684
66.0,1,False,True,False,Qarchak,600000000.0,600.0,9090909.090909092,9.090909090909092
78.0,2,True,True,True,Qasr-od-Dasht,2000000000.0,2000.0,25641025.64102564,25.64102564102564
62.0,1,False,True,False,Qasr-od-Dasht,950000000.0,950.0,15322580.64516129,15.32258064516129
62.0,1,False,True,False,Qasr-od-Dasht,1100000000.0,1100.0,17741935.48387097,17.741935483870968
45.0,1,True,True,True,Qasr-od-Dasht,1300000000.0,1300.0,28888888.888888888,28.88888888888889
57.0,1,True,True,True,Qasr-od-Dasht,1200000000.0,1200.0,21052631.57894737,21.05263157894737
65.0,2,True,False,True,Qasr-od-Dasht,2050000000.0,2050.0,31538461.53846154,31.53846153846154
50.0,1,False,True,False,Qasr-od-Dasht,810000000.0,810.0,16200000.0,16.2
72.0,2,True,True,False,Qasr-od-Dasht,1615000000.0,1615.0,22430555.555555556,22.430555555555557
40.0,1,False,True,False,Qasr-od-Dasht,720000000.0,720.0,18000000.0,18.0
63.0,2,False,True,False,Qasr-od-Dasht,1260000000.0,1260.0,20000000.0,20.0
